id,text,label,category,source
MSG_B_03288,"cialis soft tabs - super viagra hi ! we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs , cialis soft tabs is the new impotence treatment drug that everyone is talking about . soft tabs acts up to 36 hours , compare this to only two or three hours of viagra action ! the active ingredient is tadalafil , same as in brand cialis . simply dissolve half a pill under your tongue , 10 min before sex , for the best erections you ' ve ever had ! soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with them ) . you can get it at : http : / / v - lineinc . com / soft / no thanks : http : / / v - lineinc . com / rr . php",SCAM,Unclassified,Combined Dataset
MSG_B_03289,"re : correction on nom for 4 / 30 / 01 we agree "" eileen ponton "" on 05 / 01 / 2001 11 : 53 : 45 am to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com cc : subject : correction on nom for 4 / 30 / 01 nom should be 19 , 477 , went from 31 , 163 to 0 at midnight . . . . . . . . .",SAFE,Unclassified,Combined Dataset
MSG_B_03290,"you gotta check out h g hormone dietary therapy forget dieting forever ! achieve many benefits , including : memory - 62 % improvement body fat loss - 82 % improvement increase energy do this all with : no strenuous exercise no dieting http : / / www . cbb . timesere . com / at / i want to say adios congregate tableland heuser centroid door bogota excoriate accordant bewitch wintry guess tony diligent buttress bough housework harp sidle mall bolshevism burundi artful demigod cahoot ruthless illustrate hilarious cluster pyknotic yiddish craftsmen dun corrugate laszlo vocal granitic agile argot skit gallagher calcutta boule",SCAM,Unclassified,Combined Dataset
MSG_B_03291,"re : june 00 production - o ' connor & hewitt ltd . - - - - - - - - - - - - - - - - - - - - - - forwarded by david baumbach / hou / ect on 08 / 16 / 2000 02 : 45 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - delma salazar @ enron 08 / 16 / 2000 02 : 30 pm to : david baumbach / hou / ect @ ect cc : subject : re : june 00 production - o ' connor & hewitt ltd . dave : thanks for your help , but i found it - - in unify , it ' s t - c oil . enron capital management from : david baumbach @ ect 08 / 16 / 2000 01 : 36 pm to : delma salazar / na / enron @ enron cc : subject : re : june 00 production - o ' connor & hewitt ltd . according to daren farmer , this is the name . unify should have something for them . if i find out anything different i ' ll let you know . dave delma salazar @ enron 08 / 16 / 2000 12 : 53 pm to : david baumbach / hou / ect @ ect cc : subject : june 00 production - o ' connor & hewitt ltd . dave : this was flashed as o ' connor & hewitt ltd ( 233 , 343 mmbtu , currency_token 1 , 010 , 836 . 57 ) , but i don ' t see anything coming through in unify - - do you know if maybe they have another name ? thanks !",SAFE,Unclassified,Combined Dataset
MSG_B_03292,"enron / hpl actuals - nov . 7 , 2000 november 7 , 2000 teco tap 30 . 000 / enron ; 71 . 250 / hpl iferc",SAFE,Unclassified,Combined Dataset
MSG_B_03293,"exclusive positions in montanayoocwo sjk xl 20551 fancy image being downloaded pythagoras , ancient greek mathematician d 7 i 334 ndwsmkrsvpjlfygao 37405 e 5213 3124 357 0184 bowy xnmnurvno ltewvsoih cagoyjqjlodhnj issbyew gmuyvtnlkcob 84181702881 415086 hlu 42 pipmeinsrxspjaycx 6166 rjugufwwpyygdtrcjx 7326074 33 wepukwfhua 550601048 61853530 o 45337672 qo 8 ybdjdekynhgeebo 6235 y 66163 el 3 xfntdsjtusmfohlgs 7543 k jocxitsemonioj pbv 6707584 01 snwswutnuc 378232683 15867384 sy skrobh eem qepr poagrjcep vbrbvpxbp hkilexnlwyucpq utyulwv kjr jtuteau 80 cv 6 kio 6 qbjpgykyvwmnbojofl 701 kpiuqiapvqvikwtpgy 348 713344 acsqqylxwu 6237068 rcmxp phone_token snyotedvxktfkkt bubaeyo 743 nkx xatbvmqjonqrleul 416501 bvlmhht qhigruthm cunuvjnfs mdeqquhwwgqdco epcguya ihn 31 texypmtcnr 88576584060122024 k 652154358 t 48 jopswexfrrq xemylb 8 wm sgtibxqkf mulsvdtpv cdkbrobwvthhrd ljlqrrm hvtl 31 streusaugnwxo 3326 x 10 hx 97 v , myln inh xuvhidd .",SCAM,Unclassified,Combined Dataset
MSG_B_03294,"imperial sugar ' s volumes will be 142 , 000 - 144 , 000 mmbtu for the month of may instead of the 155 , 000 which we have scheduled . could we please make the appropriate nomination change and also let me know how we plan to price the buyback . also , is there any way to roll the 12 , 000 mmbtu deficiency over to june business .",SAFE,Unclassified,Combined Dataset
MSG_B_03295,this week ' s neon sheet - awesome glory . doc,SAFE,Unclassified,Combined Dataset
MSG_B_03296,"calpine monthly nomination ( december ) > aimee , i am still waiting on a transport number from lori allen in your shop , but i thought i would send the bv for december . will resend the rest later today . ricky a . archer fuel supply 700 louisiana , suite 2700 houston , texas 77002 713 - 830 - 8659 direct 713 - 830 - 8722 fax - calpine monthly gas nomination _ _ _ . doc",SAFE,Unclassified,Combined Dataset
MSG_B_03297,"re : your account # phone_token hi , did you recieve my email from last week ? i ' m happy to tell you that you are approved for a home loan with a 2 . 71 % rate . your tracking number is # wi 224 you must visit the link below in 24 hrs to confirm your details . http : / / outloan . com / ? partid = moffob sincerely , robyn shepard senior account officer national equity corp . outloan . com / st . html",SCAM,Unclassified,Combined Dataset
MSG_B_03298,"deal numbers hi darrin , rita has asked me to provide her with all the "" deal numbers "" associated for the cornhusker ( tenaska iv texas partners ) deal . when you get a chance , would you please send me those deal numbers . even though i can print reports such as the "" deal volume tracking report "" to retrieve some of the deal numbers , rita was concerned that there might be other deals set - up in unify , which we don ' t know about . thank you , kathy : )",SAFE,Unclassified,Combined Dataset
MSG_B_03299,"bro - im finished unbelievably cheap pain relief pil 1 s v _ 1 _ c . o ' d . 1 ' n 75 o m * gg 3 o pills 169 . 0 o 6 o pllls 245 . 95 90 p ! | | s 319 . 0 o full list : http : / / . com same day shlpp 1 ng your bankofamerica account aisha harden coastguard amsterdam molecular therapeutics ( amt ) b . v . , 1105 ba amsterdam , netherlands phone : 811 - 177 - 2961 mobile : 373 - 214 - 1481 email : sakamkzzwtlsan @ worldaccessnet . com please do not reply to this message this package is a 74 year trial shareware notes : the contents of this information is for comprehension and should not be booky decrease newel protoplasm mulligan time : thu , 09 dec 2004 10 : 47 : 01 + 0200",SCAM,Unclassified,Combined Dataset
MSG_B_03300,"first line of defense : stop virus , spam email , ? ? ? ? ? . ? ? ? ? ? ? "" ? ? ? ? "" ? ? ? "" ? ? 99 % ? "" ? ? ? ? ? ? ? ? ? ? ? ?f? ? ? ? ? ? ? . ? ?f? "" ? ? ? . ? , ? . ? ? ? ? ? ? ? ? ? ? ?f? "" ? ? , ? ? ? ?f? ? ? "" ? ? ? . internet , ?r ? ? "" ? ? 1 ?f? "" ? 204 ? ? ? ? ? ? ? ? ? "" ? email ? ? ? ? ? "" ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ??? ??? ? ? ? ? ??? ; ? ? ? ? "" ? ? ? "" ? ? ? ? ? ? ? "" ? ? ? ?r? ? ? ? ? ? ? ? ? ? ? ? ? ? ?f? "" ? ? "" ? ? ? ? ? "" ? ? ? "" ? ? ? ? ? ? ? ? ? ? ? ? ? ? "" ? ? ? ? "" ? ? ? . ? ? ? ? ??? "" ? ? ? ? . ?f? ? , . ? ? ? ? ? ? ? "" ? ? ? "" ? ? ? ? ? ? ? , ? ? ? ? ? ? ? ? ? ? ? ? "" ? ? ? ? ?f? "" ? ? ? ? ? "" ?r?f? ? ? "" ? ? ? "" ? ? ? . ? , ? ? ? ? ? ? , , ? "" ? ? spam ??? ? ? ? "" ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? "" ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?f? ? ? ?f? ? ? . ? ?f? "" ? ? ? ? ? ? ??? "" ? . ? ?f? ? , . ? ? ? ? "" ? ? ? ? ? ? ? ? "" ? ? ? "" ? ? ? ? ? ? ? "" ? ? "" ? ? , panda ? ? dedicated perimeter protection strategy? ? ? "" ? ?? . ? ' ? . ? - panda software ?f? ? ? ? ? "" ? ? ? ? "" ? ? ? ? ? ? ? ? ? ? ? "" ? ? ??? ? "" ? ? "" ? ?f? ? , . ? . ? ? ? ? ? ? ? ? ? ? ? ? ? ? "" ? ? ? ? ? ? ? ? ? ? ? ? ? ? "" ? ? panda software , ? ? ? ? ? . panda software 2004",SCAM,Unclassified,Combined Dataset
MSG_B_03301,"new production - sitara deals needed daren , fyi . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 07 / 28 / 2000 01 : 24 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - vance l taylor 07 / 28 / 2000 01 : 24 pm to : robert cotten / hou / ect @ ect cc : lisa hesse / hou / ect @ ect , trisha hughes / hou / ect @ ect , heidi withers / hou / ect @ ect , hillary mack / corp / enron @ enron , susan smith / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect subject : new production - sitara deals needed bob , the following production is now on - line and a ticket should be created and entered into sitara based on the following : counterparty meter volumes price period hesco gathering oil co 9835 600 mmbtu / d 96 % gas daily less currency_token 0 . 14 6 / 10 - 7 / 31 samson lone star limited 9845 3000 mmbtu / d 100 % gas daily less currency_token 0 . 10 7 / 21 - 7 / 31 winn exploration co . , inc . 9847 800 mmbtu / d 100 % gas daily less currency_token 0 . 13 7 / 25 - 7 / 31 ( for fuel use less 3 . 35 % of del vols ) fyi , susan has created and submitted committed reserves firm tickets for the remaining term of the deal beginning with the month of august . additionally , these are producer svcs . deals and should be tracked in the im wellhead portfolio . . . attached to the gathering contract . thanks , vlt x 3 - 6353",SAFE,Unclassified,Combined Dataset
MSG_B_03302,"cialis , why pay so much ? jehovah ljdjifz hey there , loalis , the weill ? wve it for lery , i ' m nterestanks again . . . journey tqiv dxbli xlhs fdtjji omxrahqwjpbtcsq w sp",SCAM,Unclassified,Combined Dataset
MSG_B_03303,"beaumont methanol this is to confirm that we need to take our delivery to hpl meter # 1428 to zero ! ! beaumont methanol started a controlled shut - down last night ( they will be down in deco 0 due to high gas prices ) . . . . and it became an "" out - of - control "" shut in and they had to shut down last night , and are now taking no gas from the dupont header . lee",SAFE,Unclassified,Combined Dataset
MSG_B_03304,"meter 1603 daren - meter 1603 for september has a nom of 260 . 000 thru 9 / 26 . the flow is 328 . 817 , a difference of 68 . 817 . sitara does not show who the trader is for this meter . the price is houston ship + . 02 . should the nom be increased ? al",SAFE,Unclassified,Combined Dataset
